    746,   205.170319,  -41.0930862
    747,  -7.38790083,  -28.8293095
    748,    11.213932,  -53.3440514
    749,   215.204163,  -42.4046288
    750,    215.44455,  -27.4436455
    751,   215.186783,  -18.7713413
    752,   220.764542,  -12.1867189
    753,   215.311401,  -5.62883377
    754,    110.14872,  -66.4947815
    755,   10.6074553,  -36.0982208
    756,   203.285156,  -17.0629406
    757,   83.5400543,  -60.1392708
    758,   196.868576,  -31.5374146
    759,   185.958145,  -37.5479164
    760,   209.057449,  -11.2639399
    761,   101.934456,  -62.6653519
    762,   18.7034111,  -38.1120758
    763,   2.48936343,  -37.0858612
    764,   4.93785191,  -46.2008362
    765,   206.203247,  -33.7792206
    766,   16.0752258,  -46.3624077
    767,     208.5849,   -21.027441
    768,   10.4773073,  -43.0169144
    769,   215.584381,   -34.802948
    770,   199.320892,   -24.033762
    771,   195.617264,  -39.3387184
    772,  -14.7397404,  -59.8787956
    773,  -8.54254723,  -19.3248081
    774,   -8.9031868,   59.3367805
    775,   208.949448,   59.5793724
    776,  -6.97126341,   20.8028622
    777,   196.450851,  -11.8947096
    778,   -5.2545619,   3.99784803
    779,   72.9891357,  -51.3029366
    780,   137.717392,  -51.4519653
    781,   236.164169,   33.8920441
    782,   51.2961426,  -57.6427307
    783,    143.49762,  -58.9901009
    784,   207.427887,  -26.7885761
    785,   204.471603,  -48.6763878
    786,   99.4079361,  -69.2871246
    787,   178.316788,  -52.9399567
    788,   185.532532,  -54.8168526
    789,   227.917831,  -84.8916092
    790,   266.943665,  -10.9342813
    791,    221.81781,   -21.215271
    792,   101.476921,  -77.9959564
    793,   48.8327141,  -80.3325195
    794,   97.7695312,  -74.5554504
    795,   144.618164,  -81.2030563
    796,   213.148834,  -57.0691299
    797,   171.985397,  -66.4842148
    798,   234.854202,  -52.8484764
    799,   223.419601,  -26.8722191
    800,   163.150375,  -72.9698334
    801,   66.2862244,  -78.1300659
    802,  -8.62120914,  -67.0488205
    803,   -14.153717,  -68.4655075
    804,     225.6064,  -43.3168297
    805,   206.760483,  -71.9592819
    806,   200.032562,   -72.771347
    807,   228.401779,   -57.928215
    808,   177.309494,  -74.3615723
    809,   231.008255,  -23.1045628
    810,   170.840912,  -73.7056503
    811,   255.629898,   -22.349308
